"aq",,,,
"Czas","Si³a","Przemieszczenie","Naprê¿.","Rozstaw"
"sec","N","mm","N/mm2","mm"
"1849,9","-0,030756","-0,7978745","-0,0001740433","4,111374"
"1849,91","-0,030756","-0,7970009","-0,0001740433","4,1105"
"1849,92","-0,03035863","-0,7962494","-0,0001717947","4,109749"
"1849,93","-0,02972285","-0,7957497","-0,0001681969","4,109249"
"1849,94","-0,02948443","-0,7951241","-0,0001668477","4,108624"
"1849,95","-0,0298818","-0,7943764","-0,0001690964","4,107876"
"1849,96","-0,03027916","-0,7937508","-0,000171345","4,10725"
"1849,97","-0,02996127","-0,7929993","-0,0001695461","4,106499"
"1849,98","-0,02972285","-0,7917519","-0,0001681969","4,105251"
"1849,99","-0,02972285","-0,7906265","-0,0001681969","4,104126"
"1850","-0,02972285","-0,789875","-0,0001681969","4,103374"
"1850,01","-0,02948443","-0,7888756","-0,0001668477","4,102375"
"1850,02","-0,02924601","-0,788002","-0,0001654986","4,101501"
"1850,03","-0,02908707","-0,7872505","-0,0001645991","4,10075"
"1850,04","-0,02892812","-0,786499","-0,0001636997","4,099998"
"1850,05","-0,02924601","-0,7857513","-0,0001654986","4,099251"
"1850,06","-0,02964338","-0,7851257","-0,0001677472","4,098625"
"1850,07","-0,02948443","-0,7845001","-0,0001668477","4,098"
"1850,08","-0,02908707","-0,7838745","-0,0001645991","4,097374"
"1850,09","-0,02892812","-0,7833748","-0,0001636997","4,096874"
"1850,1","-0,02892812","-0,7825012","-0,0001636997","4,096001"
"1850,11","-0,02908707","-0,7811241","-0,0001645991","4,094624"
"1850,12","-0,02932549","-0,7797508","-0,0001659483","4,09325"
"1850,13","-0,02964338","-0,7789993","-0,0001677472","4,092499"
"1850,14","-0,0298818","-0,7781258","-0,0001690964","4,091625"
"1850,15","-0,03035863","-0,7773743","-0,0001717947","4,090874"
"1850,16","-0,030756","-0,7765007","-0,0001740433","4,09"
"1850,17","-0,03091494","-0,7757492","-0,0001749428","4,089249"
"1850,18","-0,03091494","-0,7751274","-0,0001749428","4,088627"
"1850,19","-0,030756","-0,7745018","-0,0001740433","4,088001"
"1850,2","-0,03067652","-0,7738762","-0,0001735936","4,087376"
"1850,21","-0,03035863","-0,7732506","-0,0001717947","4,08675"
"1850,22","-0,03027916","-0,7721252","-0,000171345","4,085625"
"1850,23","-0,0298818","-0,7706261","-0,0001690964","4,084126"
"1850,24","-0,02932549","-0,7698746","-0,0001659483","4,083374"
"1850,25","-0,02892812","-0,769001","-0,0001636997","4,0825"
"1850,26","-0,02924601","-0,7680016","-0,0001654986","4,081501"
"1850,27","-0,02964338","-0,7672501","-0,0001677472","4,08075"
"1850,28","-0,02972285","-0,7665024","-0,0001681969","4,080002"
"1850,29","-0,02948443","-0,7657509","-0,0001668477","4,07925"
"1850,3","-0,02948443","-0,7651253","-0,0001668477","4,078625"
"1850,31","-0,02932549","-0,7644997","-0,0001659483","4,077999"
"1850,32","-0,02924601","-0,763752","-0,0001654986","4,077251"
"1850,33","-0,02948443","-0,7632523","-0,0001668477","4,076752"
"1850,34","-0,02996127","-0,7621269","-0,0001695461","4,075626"
"1850,35","-0,03051758","-0,7606239","-0,0001726942","4,074123"
"1850,36","-0,03067652","-0,7597504","-0,0001735936","4,07325"
"1850,37","-0,03035863","-0,7588768","-0,0001717947","4,072376"
"1850,38","-0,02996127","-0,7578773","-0,0001695461","4,071377"
"1850,39","-0,02924601","-0,7571259","-0,0001654986","4,070625"
"1850,4","-0,02845128","-0,7563744","-0,0001610013","4,069874"
"1850,41","-0,02789497","-0,7557526","-0,0001578533","4,069252"
"1850,42","-0,02813339","-0,755127","-0,0001592024","4,068626"
"1850,43","-0,02884865","-0,7543755","-0,00016325","4,067875"
"1850,44","-0,02924601","-0,7537498","-0,0001654986","4,067249"
"1850,45","-0,02932549","-0,7530022","-0,0001659483","4,066502"
"1850,46","-0,02932549","-0,7517509","-0,0001659483","4,06525"
"1850,47","-0,02924601","-0,7507515","-0,0001654986","4,064251"
"1850,48","-0,02884865","-0,7498741","-0,00016325","4,063374"
"1850,49","-0,02853076","-0,7490005","-0,0001614511","4,0625"
"1850,5","-0,02853076","-0,748127","-0,0001614511","4,061626"
"1850,51","-0,02884865","-0,7472496","-0,00016325","4,060749"
"1850,52","-0,02908707","-0,746624","-0,0001645991","4,060123"
"1850,53","-0,02924601","-0,7457504","-0,0001654986","4,05925"
"1850,54","-0,02932549","-0,7451248","-0,0001659483","4,058624"
"1850,55","-0,02948443","-0,7444992","-0,0001668477","4,057999"
"1850,56","-0,02948443","-0,7438774","-0,0001668477","4,057377"
"1850,57","-0,02932549","-0,7433739","-0,0001659483","4,056873"
"1850,58","-0,02892812","-0,7423744","-0,0001636997","4,055874"
"1850,59","-0,02829234","-0,741127","-0,0001601019","4,054626"
"1850,6","-0,02765656","-0,7397499","-0,0001565041","4,053249"
"1850,61","-0,02686183","-0,7390022","-0,0001520068","4,052502"
"1850,62","-0,02646446","-0,7381248","-0,0001497582","4,051624"
"1850,63","-0,02662341","-0,7373772","-0,0001506577","4,050877"
"1850,64","-0,02710024","-0,7366257","-0,000153356","4,050125"
"1850,65","-0,02741814","-0,7357521","-0,0001551549","4,049252"
"1850,66","-0,02741814","-0,7351265","-0,0001551549","4,048626"
"1850,67","-0,02789497","-0,7345009","-0,0001578533","4,048"
"1850,68","-0,02892812","-0,7338753","-0,0001636997","4,047375"
"1850,69","-0,02972285","-0,7332497","-0,0001681969","4,046749"
"1850,7","-0,02948443","-0,7322502","-0,0001668477","4,04575"
"1850,71","-0,02892812","-0,730751","-0,0001636997","4,04425"
"1850,72","-0,02853076","-0,7297516","-0,0001614511","4,043251"
"1850,73","-0,0286897","-0,7290001","-0,0001623505","4,0425"
"1850,74","-0,02924601","-0,7281265","-0,0001654986","4,041626"
"1850,75","-0,03012021","-0,7272491","-0,0001704455","4,040749"
"1850,76","-0,03067652","-0,7265015","-0,0001735936","4,040001"
"1850,77","-0,03067652","-0,72575","-0,0001735936","4,039249"
"1850,78","-0,03012021","-0,7251244","-0,0001704455","4,038624"
"1850,79","-0,02932549","-0,7243767","-0,0001659483","4,037876"
"1850,8","-0,0286897","-0,7237511","-0,0001623505","4,037251"
"1850,81","-0,02845128","-0,7232513","-0,0001610013","4,036751"
"1850,82","-0,02853076","-0,722126","-0,0001614511","4,035625"
"1850,83","-0,0286897","-0,7206268","-0,0001623505","4,034126"
"1850,84","-0,0286897","-0,7197495","-0,0001623505","4,033249"
"1850,85","-0,0286897","-0,7188759","-0,0001623505","4,032375"
"1850,86","-0,02853076","-0,7178764","-0,0001614511","4,031376"
"1850,87","-0,02813339","-0,7169991","-0,0001592024","4,030499"
"1850,88","-0,02805392","-0,7162514","-0,0001587527","4,029751"
"1850,89","-0,02789497","-0,7157516","-0,0001578533","4,029251"
"1850,9","-0,02749761","-0,715126","-0,0001556046","4,028625"
"1850,91","-0,02725919","-0,7143745","-0,0001542555","4,027874"
"1850,92","-0,02725919","-0,7136269","-0,0001542555","4,027126"
"1850,93","-0,02765656","-0,7130013","-0,0001565041","4,026501"
"1850,94","-0,02829234","-0,7118759","-0,0001601019","4,025375"
"1850,95","-0,02884865","-0,7106247","-0,00016325","4,024124"
"1850,96","-0,02884865","-0,709877","-0,00016325","4,023376"
"1850,97","-0,02813339","-0,7089996","-0,0001592024","4,022499"
"1850,98","-0,02725919","-0,7081261","-0,0001542555","4,021626"
"1850,99","-0,02686183","-0,7072525","-0,0001520068","4,020752"
"1851","-0,02765656","-0,7066269","-0,0001565041","4,020126"
"1851,01","-0,02908707","-0,7057495","-0,0001645991","4,019249"
"1851,02","-0,0298818","-0,7051239","-0,0001690964","4,018623"
"1851,03","-0,02948443","-0,7045021","-0,0001668477","4,018002"
"1851,04","-0,02845128","-0,7037506","-0,0001610013","4,01725"
"1851,05","-0,0278155","-0,7032509","-0,0001574035","4,01675"
"1851,06","-0,0278155","-0,7024994","-0,0001574035","4,015999"
"1851,07","-0,02829234","-0,7011261","-0,0001601019","4,014626"
"1851,08","-0,02884865","-0,699749","-0,00016325","4,013248"
"1851,09","-0,02908707","-0,6990013","-0,0001645991","4,012501"
"1851,1","-0,02884865","-0,6981239","-0,00016325","4,011623"
"1851,11","-0,02829234","-0,6973763","-0,0001601019","4,010876"
"1851,12","-0,02805392","-0,6964989","-0,0001587527","4,009998"
"1851,13","-0,02789497","-0,6957512","-0,0001578533","4,009251"
"1851,14","-0,02765656","-0,6951256","-0,0001565041","4,008625"
"1851,15","-0,02741814","-0,6945","-0,0001551549","4,007999"
"1851,16","-0,02749761","-0,6937523","-0,0001556046","4,007252"
"1851,17","-0,02789497","-0,6932526","-0,0001578533","4,006752"
"1851,18","-0,02845128","-0,6922493","-0,0001610013","4,005749"
"1851,19","-0,02884865","-0,6907501","-0,00016325","4,00425"
"1851,2","-0,02884865","-0,6897507","-0,00016325","4,00325"
"1851,21","-0,02845128","-0,6889992","-0,0001610013","4,002499"
"1851,22","-0,0278155","-0,6881256","-0,0001574035","4,001625"
"1851,23","-0,02765656","-0,687252","-0,0001565041","4,000751"
"1851,24","-0,02789497","-0,6865005","-0,0001578533","4"
"1851,25","-0,02853076","-0,6857491","-0,0001614511","3,999249"
"1851,26","-0,02908707","-0,6851273","-0,0001645991","3,998627"
"1851,27","-0,02924601","-0,6845016","-0,0001654986","3,998001"
"1851,28","-0,0286897","-0,683876","-0,0001623505","3,997375"
"1851,29","-0,02765656","-0,6832504","-0,0001565041","3,99675"
"1851,3","-0,02670288","-0,682251","-0,0001511074","3,99575"
"1851,31","-0,02646446","-0,6806259","-0,0001497582","3,994125"
"1851,32","-0,02702077","-0,6796265","-0,0001529063","3,993126"
"1851,33","-0,02765656","-0,6787491","-0,0001565041","3,992249"
"1851,34","-0,02805392","-0,6778755","-0,0001587527","3,991375"
"1851,35","-0,02829234","-0,677002","-0,0001601019","3,990501"
"1851,36","-0,02829234","-0,6762505","-0,0001601019","3,98975"
"1851,37","-0,02845128","-0,6756248","-0,0001610013","3,989124"
"1851,38","-0,02853076","-0,6751251","-0,0001614511","3,988625"
"1851,39","-0,02924601","-0,6743774","-0,0001654986","3,987877"
"1851,4","-0,03012021","-0,6737518","-0,0001704455","3,987251"
"1851,41","-0,03035863","-0,6731262","-0,0001717947","3,986626"
"1851,42","-0,02964338","-0,671875","-0,0001677472","3,985374"
"1851,43","-0,02845128","-0,6705017","-0,0001610013","3,984001"
"1851,44","-0,02805392","-0,6697502","-0,0001587527","3,98325"
"1851,45","-0,02845128","-0,6690025","-0,0001610013","3,982502"
"1851,46","-0,02908707","-0,6681252","-0,0001645991","3,981625"
"1851,47","-0,02932549","-0,6672516","-0,0001659483","3,980751"
"1851,48","-0,02964338","-0,6665001","-0,0001677472","3,98"
"1851,49","-0,02972285","-0,6657524","-0,0001681969","3,979252"
"1851,5","-0,03012021","-0,6650009","-0,0001704455","3,9785"
"1851,51","-0,03067652","-0,6645012","-0,0001735936","3,978001"
"1851,52","-0,030756","-0,6637497","-0,0001740433","3,977249"
"1851,53","-0,03012021","-0,66325","-0,0001704455","3,976749"
"1851,54","-0,02932549","-0,6625023","-0,0001659483","3,976002"
"1851,55","-0,0286897","-0,6611252","-0,0001623505","3,974625"
"1851,56","-0,02789497","-0,6597519","-0,0001578533","3,973251"
"1851,57","-0,02710024","-0,6590004","-0,000153356","3,9725"
"1851,58","-0,02702077","-0,6582489","-0,0001529063","3,971748"
"1851,59","-0,0278155","-0,6573753","-0,0001574035","3,970875"
"1851,6","-0,0286897","-0,6566238","-0,0001623505","3,970123"
"1851,61","-0,02908707","-0,6557503","-0,0001645991","3,96925"
"1851,62","-0,02892812","-0,6551247","-0,0001636997","3,968624"
"1851,63","-0,02829234","-0,6544991","-0,0001601019","3,967999"
"1851,64","-0,02741814","-0,6537514","-0,0001551549","3,967251"
"1851,65","-0,02710024","-0,6532516","-0,000153356","3,966751"
"1851,66","-0,02805392","-0,6521263","-0,0001587527","3,965626"
"1851,67","-0,02884865","-0,6506271","-0,00016325","3,964127"
"1851,68","-0,02845128","-0,6497498","-0,0001610013","3,963249"
"1851,69","-0,02749761","-0,6490021","-0,0001556046","3,962502"
"1851,7","-0,02765656","-0,6479988","-0,0001565041","3,961498"
"1851,71","-0,02853076","-0,6472511","-0,0001614511","3,960751"
"1851,72","-0,02924601","-0,6464996","-0,0001654986","3,959999"
"1851,73","-0,02908707","-0,645752","-0,0001645991","3,959251"
"1851,74","-0,02813339","-0,6451263","-0,0001592024","3,958626"
"1851,75","-0,02741814","-0,6443748","-0,0001551549","3,957874"
"1851,76","-0,02710024","-0,6437492","-0,000153356","3,957249"
"1851,77","-0,02725919","-0,6432495","-0,0001542555","3,956749"
"1851,78","-0,02725919","-0,6421242","-0,0001542555","3,955624"
"1851,79","-0,02765656","-0,6404991","-0,0001565041","3,953999"
"1851,8","-0,02845128","-0,6397514","-0,0001610013","3,953251"
"1851,81","-0,02884865","-0,6388741","-0,00016325","3,952374"
"1851,82","-0,02829234","-0,6378746","-0,0001601019","3,951374"
"1851,83","-0,02749761","-0,637001","-0,0001556046","3,9505"
"1851,84","-0,02686183","-0,6363754","-0,0001520068","3,949875"
"1851,85","-0,02670288","-0,6357498","-0,0001511074","3,949249"
"1851,86","-0,02686183","-0,6351242","-0,0001520068","3,948624"
"1851,87","-0,02741814","-0,6343765","-0,0001551549","3,947876"
"1851,88","-0,0278155","-0,633625","-0,0001574035","3,947124"
"1851,89","-0,02805392","-0,6331253","-0,0001587527","3,946625"
"1851,9","-0,02829234","-0,631752","-0,0001601019","3,945251"
"1851,91","-0,02845128","-0,6306267","-0,0001610013","3,944126"
"1851,92","-0,02853076","-0,6297493","-0,0001614511","3,943249"
"1851,93","-0,02829234","-0,6290016","-0,0001601019","3,942501"
"1851,94","-0,02749761","-0,6281242","-0,0001556046","3,941624"
"1851,95","-0,02686183","-0,6272507","-0,0001520068","3,94075"
"1851,96","-0,02662341","-0,6264992","-0,0001506577","3,939999"
"1851,97","-0,02670288","-0,6257515","-0,0001511074","3,939251"
"1851,98","-0,02710024","-0,625","-0,000153356","3,938499"
"1851,99","-0,02765656","-0,6245003","-0,0001565041","3,938"
"1852","-0,02805392","-0,6238747","-0,0001587527","3,937374"
"1852,01","-0,02813339","-0,6232491","-0,0001592024","3,936749"
"1852,02","-0,02805392","-0,6225014","-0,0001587527","3,936001"
"1852,03","-0,02805392","-0,6212502","-0,0001587527","3,93475"
"1852,04","-0,02813339","-0,619751","-0,0001592024","3,93325"
"1852,05","-0,02813339","-0,6189995","-0,0001592024","3,932499"
"1852,06","-0,02813339","-0,6181259","-0,0001592024","3,931625"
"1852,07","-0,0286897","-0,6173744","-0,0001623505","3,930874"
"1852,08","-0,0298818","-0,6166267","-0,0001690964","3,930126"
"1852,09","-0,03091494","-0,6157494","-0,0001749428","3,929249"
"1852,1","-0,03067652","-0,6151276","-0,0001735936","3,928627"
"1852,11","-0,02964338","-0,614502","-0,0001677472","3,928001"
"1852,12","-0,02884865","-0,6137505","-0,00016325","3,92725"
"1852,13","-0,02908707","-0,6132507","-0,0001645991","3,92675"
"1852,14","-0,02964338","-0,6122513","-0,0001677472","3,925751"
"1852,15","-0,02932549","-0,6107521","-0,0001659483","3,924252"
"1852,16","-0,02892812","-0,6098747","-0,0001636997","3,923374"
"1852,17","-0,02924601","-0,6090012","-0,0001654986","3,922501"
"1852,18","-0,0298818","-0,6081276","-0,0001690964","3,921627"
"1852,19","-0,02996127","-0,6072502","-0,0001695461","3,92075"
"1852,2","-0,02964338","-0,6065025","-0,0001677472","3,920002"
"1852,21","-0,02932549","-0,605751","-0,0001659483","3,91925"
"1852,22","-0,02948443","-0,6051254","-0,0001668477","3,918625"
"1852,23","-0,0298818","-0,6044998","-0,0001690964","3,917999"
"1852,24","-0,02964338","-0,6037521","-0,0001677472","3,917252"
"1852,25","-0,0286897","-0,6031265","-0,0001623505","3,916626"
"1852,26","-0,02829234","-0,6021271","-0,0001601019","3,915627"
"1852,27","-0,02892812","-0,600502","-0,0001636997","3,914001"
"1852,28","-0,02964338","-0,5997505","-0,0001677472","3,91325"
"1852,29","-0,02908707","-0,5987511","-0,0001645991","3,912251"
"1852,3","-0,02829234","-0,5978775","-0,0001601019","3,911377"
"1852,31","-0,02829234","-0,5970001","-0,0001601019","3,9105"
"1852,32","-0,02908707","-0,5962524","-0,0001645991","3,909752"
"1852,33","-0,0298818","-0,5957489","-0,0001690964","3,909248"
"1852,34","-0,03012021","-0,5951271","-0,0001704455","3,908627"
"1852,35","-0,02996127","-0,5945015","-0,0001695461","3,908001"
"1852,36","-0,02948443","-0,59375","-0,0001668477","3,907249"
"1852,37","-0,02892812","-0,5931244","-0,0001636997","3,906624"
"1852,38","-0,02853076","-0,591877","-0,0001614511","3,905376"
"1852,39","-0,02853076","-0,5906258","-0,0001614511","3,904125"
"1852,4","-0,02853076","-0,5897522","-0,0001614511","3,903252"
"1852,41","-0,02853076","-0,5890007","-0,0001614511","3,9025"
"1852,42","-0,0286897","-0,5880013","-0,0001623505","3,901501"
"1852,43","-0,02884865","-0,5872498","-0,00016325","3,900749"
"1852,44","-0,02908707","-0,5865021","-0,0001645991","3,900002"
"1852,45","-0,02964338","-0,5857506","-0,0001677472","3,89925"
"1852,46","-0,03012021","-0,585125","-0,0001704455","3,898624"
"1852,47","-0,03012021","-0,5844994","-0,0001704455","3,897999"
"1852,48","-0,02972285","-0,5838776","-0,0001681969","3,897377"
"1852,49","-0,02948443","-0,583374","-0,0001668477","3,896873"
"1852,5","-0,02924601","-0,5826263","-0,0001654986","3,896126"
"1852,51","-0,0286897","-0,5813751","-0,0001623505","3,894875"
"1852,52","-0,02805392","-0,5798759","-0,0001587527","3,893375"
"1852,53","-0,02805392","-0,5788765","-0,0001587527","3,892376"
"1852,54","-0,0286897","-0,578125","-0,0001623505","3,891624"
"1852,55","-0,02908707","-0,5773773","-0,0001645991","3,890877"
"1852,56","-0,02884865","-0,5764999","-0,00016325","3,889999"
"1852,57","-0,02813339","-0,5757523","-0,0001592024","3,889252"
"1852,58","-0,0278155","-0,5751266","-0,0001574035","3,888626"
"1852,59","-0,02829234","-0,574501","-0,0001601019","3,888"
"1852,6","-0,02948443","-0,5738754","-0,0001668477","3,887375"
"1852,61","-0,03027916","-0,5732498","-0,000171345","3,886749"
"1852,62","-0,03012021","-0,5722504","-0,0001704455","3,88575"
"1852,63","-0,02932549","-0,5708771","-0,0001659483","3,884377"
"1852,64","-0,0286897","-0,5697517","-0,0001623505","3,883251"
"1852,65","-0,02845128","-0,5690002","-0,0001610013","3,8825"
"1852,66","-0,02853076","-0,5681267","-0,0001614511","3,881626"
"1852,67","-0,02884865","-0,5672493","-0,00016325","3,880749"
"1852,68","-0,0286897","-0,5665016","-0,0001623505","3,880001"
"1852,69","-0,02829234","-0,5657501","-0,0001601019","3,87925"
"1852,7","-0,0278155","-0,5651245","-0,0001574035","3,878624"
"1852,71","-0,02741814","-0,5644989","-0,0001551549","3,877998"
"1852,72","-0,02710024","-0,5637512","-0,000153356","3,877251"
"1852,73","-0,02725919","-0,5632515","-0,0001542555","3,876751"
"1852,74","-0,0278155","-0,5621262","-0,0001574035","3,875626"
"1852,75","-0,02813339","-0,560627","-0,0001592024","3,874126"
"1852,76","-0,0278155","-0,5596275","-0,0001574035","3,873127"
